01290;[['Pont de veyle', '01290', '0'], ['Grieges', '01290', '0'], ['Cruzilles les mepillat', '01290', '0'], ['Biziat', '01290', '0'], ['Cormoranche sur saone', '01290', '0'], ['Laiz', '01290', '0'], ['St andre d huiriat', '01290', '0'], ['Bey', '01290', '0'], ['Crottet', '01290', '0'], ['St jean sur veyle', '01290', '0']]
01700;[['Miribel', '01700', '0.00016442035307581959'], ['St maurice de beynost', '01700', '0.00016442035307581959'], ['Neyron', '01700', '0.00016442035307581959'], ['Beynost', '01700', '0.00016442035307581959'], ['Vaulx en velin', '69120', '6.820967246768087'], ['Rillieux la pape', '69140', '6.920328343643059'], ['Decines charpieu', '69150', '7.442521552413011'], ['Sathonay camp', '69580', '8.331751275320936'], ['Sathonay village', '69580', '8.331751275320936'], ['Montluel', '01120', '9.89817274751095']]
01150;[['Souclin', '01150', '0'], ['Villebois', '01150', '0'], ['Lagnieu', '01150', '0'], ['Vaux en bugey', '01150', '0'], ['Leyment', '01150', '0'], ['St sorlin en bugey', '01150', '0'], ['Chazey sur ain', '01150', '0'], ['Blyes', '01150', '0'], ['Ste julie', '01150', '0'], ['Sault brenaz', '01150', '0']]
01120;[['Montluel', '01120', '0.00016442035307581959'], ['Thil', '01120', '0.00016442035307581959'], ['Ste croix', '01120', '0.00016442035307581959'], ['Dagneux', '01120', '0.00016442035307581959'], ['Nievroz', '01120', '0.00016442035307581959'], ['La boisse', '01120', '0.00016442035307581959'], ['Pizay', '01120', '0.00016442035307581959'], ['Miribel', '01700', '9.89805023389153'], ['St maurice de beynost', '01700', '9.89805023389153'], ['Neyron', '01700', '9.89805023389153']]
01450;[['St alban', '01450', '0.00021226576308006423'], ['Poncin', '01450', '0.00021226576308006423'], ['Bolozon', '01450', '0.00021226576308006423'], ['Labalme', '01450', '0.00021226576308006423'], ['Leyssard', '01450', '0.00021226576308006423'], ['Serrieres sur ain', '01450', '0.00021226576308006423'], ['Cerdon', '01450', '0.00021226576308006423'], ['Merignat', '01450', '0.00021226576308006423'], ['Challes la montagne', '01450', '0.00021226576308006423'], ['Boyeux st jerome', '01640', '9.309402904597398']]
01000;[['Bourg en bresse', '01000', '0.00016442035307581959'], ['St denis les bourg', '01000', '0.00016442035307581959'], ['Viriat', '01440', '4.863151185809231'], ['Peronnas', '01960', '7.996161690437889'], ['Servas', '01960', '7.996161690437889'], ['St andre sur vieux jonc', '01960', '7.996161690437889'], ['Confrancon', '01310', '12.693231237761191'], ['Curtafond', '01310', '12.693231237761191'], ['St martin le chatel', '01310', '12.693231237761191'], ['Polliat', '01310', '12.693231237761191']]
01800;[['Charnoz sur ain', '01800', '0.00016442035307581959'], ['Bourg st christophe', '01800', '0.00016442035307581959'], ['St eloi', '01800', '0.00016442035307581959'], ['Joyeux', '01800', '0.00016442035307581959'], ['Villieu loyes mollon', '01800', '0.00016442035307581959'], ['St jean de niost', '01800', '0.00016442035307581959'], ['Perouges', '01800', '0.00016442035307581959'], ['Meximieux', '01800', '0.00016442035307581959'], ['St maurice de gourdans', '01800', '0.00016442035307581959'], ['Le montellier', '01800', '0.00016442035307581959']]
01460;[['Brion', '01460', '0.00009492813510857774'], ['Montreal la cluse', '01460', '0.00009492813510857774'], ['Nantua', '01460', '0.00009492813510857774'], ['Port', '01460', '0.00009492813510857774'], ['Nurieux volognat', '01460', '0.00009492813510857774'], ['Beard geovreissiat', '01460', '0.00009492813510857774'], ['Sonthonnax la montagne', '01580', '7.611396789537742'], ['Matafelon granges', '01580', '7.611396789537742'], ['Samognat', '01580', '7.611396789537742'], ['Izernore', '01580', '7.611396789537742']]
01310;[['Confrancon', '01310', '0.00013424865612133622'], ['Curtafond', '01310', '0.00013424865612133622'], ['St martin le chatel', '01310', '0.00013424865612133622'], ['Polliat', '01310', '0.00013424865612133622'], ['Buellas', '01310', '0.00013424865612133622'], ['Montcet', '01310', '0.00013424865612133622'], ['Montracol', '01310', '0.00013424865612133622'], ['St remy', '01310', '0.00013424865612133622'], ['Chaveyriat', '01660', '6.807521101126128'], ['Mezeriat', '01660', '6.807521101126128']]
01430;[['Izenave', '01430', '0.00016442035307581959'], ['Chevillard', '01430', '0.00016442035307581959'], ['Condamine', '01430', '0.00016442035307581959'], ['Vieu d izenave', '01430', '0.00016442035307581959'], ['Outriaz', '01430', '0.00016442035307581959'], ['Peyriat', '01430', '0.00016442035307581959'], ['Maillat', '01430', '0.00016442035307581959'], ['St martin du frene', '01430', '0.00016442035307581959'], ['Ceignes', '01430', '0.00016442035307581959'], ['Lantenay', '01430', '0.00016442035307581959']]
01240;[['Dompierre sur veyle', '01240', '0.00016442035307581959'], ['St paul de varax', '01240', '0.00016442035307581959'], ['Lent', '01240', '0.00016442035307581959'], ['St andre le bouchoux', '01240', '0.00016442035307581959'], ['La chapelle du chatelard', '01240', '0.00016442035307581959'], ['St germain sur renon', '01240', '0.00016442035307581959'], ['Certines', '01240', '0.00016442035307581959'], ['Marlieux', '01240', '0.00016442035307581959'], ['Peronnas', '01960', '7.556614120612787'], ['Servas', '01960', '7.556614120612787']]
01170;[['Gex', '01170', '0.00021226576308006423'], ['Mijoux', '01170', '0.00021226576308006423'], ['Vesancy', '01170', '0.00021226576308006423'], ['Chevry', '01170', '0.00021226576308006423'], ['Echenevex', '01170', '0.00021226576308006423'], ['Cessy', '01170', '0.00021226576308006423'], ['Segny', '01170', '0.00021226576308006423'], ['Crozet', '01170', '0.00021226576308006423'], ['Prevessin moens', '01280', '9.047580760260663'], ['Ornex', '01210', '9.636534262761048']]
01250;[['Journans', '01250', '0.00009492813510857774'], ['Bohas meyriat rignat', '01250', '0.00009492813510857774'], ['Ceyzeriat', '01250', '0.00009492813510857774'], ['St just', '01250', '0.00009492813510857774'], ['Chavannes sur suran', '01250', '0.00009492813510857774'], ['Hautecourt romaneche', '01250', '0.00009492813510857774'], ['Corveissiat', '01250', '0.00009492813510857774'], ['Cize', '01250', '0.00009492813510857774'], ['Villereversure', '01250', '0.00009492813510857774'], ['Revonnas', '01250', '0.00009492813510857774']]
01320;[['Villette sur ain', '01320', '0.00018985627021715547'], ['Crans', '01320', '0.00018985627021715547'], ['Chatillon la palud', '01320', '0.00018985627021715547'], ['Chatenay', '01320', '0.00018985627021715547'], ['St nizier le desert', '01320', '0.00018985627021715547'], ['Chalamont', '01320', '0.00018985627021715547'], ['Dompierre sur veyle', '01240', '10.205836584991467'], ['St paul de varax', '01240', '10.205836584991467'], ['Lent', '01240', '10.205836584991467'], ['St andre le bouchoux', '01240', '10.205836584991467']]
01630;[['Sergy', '01630', '0'], ['Peron', '01630', '0'], ['St jean de gonville', '01630', '0'], ['Challex', '01630', '0'], ['St genis pouilly', '01630', '0'], ['Thoiry', '01710', '3.3185989826677647'], ['Collonges', '01550', '8.76053733822132'], ['Pougny', '01550', '8.76053733822132'], ['Farges', '01550', '8.76053733822132'], ['Champfromier', '01410', '8.843600186306395']]
01410;[['Champfromier', '01410', '0.00013424865612133622'], ['Mijoux', '01410', '0.00013424865612133622'], ['Chezery forens', '01410', '0.00013424865612133622'], ['Lajoux', '01410', '0.00013424865612133622'], ['Lelex', '01410', '0.00013424865612133622'], ['Thoiry', '01710', '7.0661491910758425'], ['Sergy', '01630', '8.843530118668983'], ['Peron', '01630', '8.843530118668983'], ['St jean de gonville', '01630', '8.843530118668983'], ['Challex', '01630', '8.843530118668983']]
01420;[['Surjoux', '01420', '0.00013424865612133622'], ['Chanay', '01420', '0.00013424865612133622'], ['Lhopital', '01420', '0.00013424865612133622'], ['Corbonod', '01420', '0.00013424865612133622'], ['Seyssel', '01420', '0.00013424865612133622'], ['Challonges', '74910', '6.491528025827626'], ['Bassy', '74910', '6.491528025827626'], ['Franclens', '74910', '6.491528025827626'], ['St germain sur rhone', '74910', '6.491528025827626'], ['Seyssel', '74910', '6.491528025827626']]
01660;[['Chaveyriat', '01660', '0.00009492813510857774'], ['Mezeriat', '01660', '0.00009492813510857774'], ['Vandeins', '01660', '0.00009492813510857774'], ['Confrancon', '01310', '6.807451920408611'], ['Curtafond', '01310', '6.807451920408611'], ['St martin le chatel', '01310', '6.807451920408611'], ['Polliat', '01310', '6.807451920408611'], ['Buellas', '01310', '6.807451920408611'], ['Montcet', '01310', '6.807451920408611'], ['Montracol', '01310', '6.807451920408611']]
